pair,variant,feature_name,n_samples,corr_w45_h15,corr_w45_h30,corr_w45_h45,corr_w45_h60,corr_w45_h75,corr_w45_h90,corr_w45_h105,corr_w90_h15,corr_w90_h30,corr_w90_h45,corr_w90_h60,corr_w90_h75,corr_w90_h90,corr_w90_h105,corr_w180_h15,corr_w180_h30,corr_w180_h45,corr_w180_h60,corr_w180_h75,corr_w180_h90,corr_w180_h105,corr_w360_h15,corr_w360_h30,corr_w360_h45,corr_w360_h60,corr_w360_h75,corr_w360_h90,corr_w360_h105,corr_w720_h15,corr_w720_h30,corr_w720_h45,corr_w720_h60,corr_w720_h75,corr_w720_h90,corr_w720_h105,corr_w1440_h15,corr_w1440_h30,corr_w1440_h45,corr_w1440_h60,corr_w1440_h75,corr_w1440_h90,corr_w1440_h105,corr_w2880_h15,corr_w2880_h30,corr_w2880_h45,corr_w2880_h60,corr_w2880_h75,corr_w2880_h90,corr_w2880_h105,avg_w45,avg_w90,avg_w180,avg_w360,avg_w720,avg_w1440,avg_w2880,avg_all,max_abs_corr
gbpnzd,bqx,reg_min_180,2167411,0.11738503734190273,0.11764681522981127,0.11764414731321546,0.11757462655640226,0.11752820500246301,0.11751011877800387,0.11750626897084608,0.11597501809524809,0.11667449850340675,0.11717605722383748,0.11745957638308617,0.11757295430221358,0.11757137910042323,0.1175434980673404,0.11281910615363462,0.11369358667649336,0.11447367221289864,0.11516263366267315,0.11577360970278001,0.11630231681923517,0.11674184889922984,0.10821594512523565,0.10880152800621061,0.1093850821813635,0.1099674693765627,0.11056061022910431,0.11116082417136734,0.11176226891369073,0.10586686156995317,0.10615263554486004,0.10643600655698972,0.10671749915641171,0.10700886051772124,0.10730527438948168,0.10760060566664703,0.10463818981059181,0.104768905742648,0.10489917541508652,0.10502925541046881,0.1051704901008341,0.10531797476219408,0.10546557422626203,0.10479625198378587,0.10484112877354655,0.10488577880501074,0.10493034751225831,0.10498612691002629,0.10504806958821462,0.10511007412822379,0.11754217417037781,0.11713899738222225,0.1149952534467064,0.10997910400050499,0.10672682048600923,0.10504136649544075,0.10494253967158089,0.11090946509326317,0.11764681522981127
audusd,bqx,reg_max_180,2121155,-0.10186837280068475,-0.10144155995718133,-0.10135893588773147,-0.10137037470191956,-0.10137320804471456,-0.10136140415208961,-0.1013386174549001,-0.10381067015808315,-0.10281773404016516,-0.10207873681769049,-0.1016220960588998,-0.10140708812969579,-0.10135592058007271,-0.10134780113951294,-0.10805670407801873,-0.10685758034012312,-0.10577455058569826,-0.10480505329422261,-0.10394811706498833,-0.1032033983103156,-0.10257592758848706,-0.11413636255249969,-0.11334537057275125,-0.11255084442097989,-0.11175072810057306,-0.11094470640291565,-0.11013233391797157,-0.10931560019732595,-0.11668215377953335,-0.11632850790484936,-0.11597358914535116,-0.11561512903133828,-0.11525344624485107,-0.1148880368914971,-0.11452085852065866,-0.11679515552499745,-0.11664997387140219,-0.11650328256769002,-0.11635279329379718,-0.11619898529439063,-0.1160419236050355,-0.11588388611906414,-0.11445976873957053,-0.1144201787877816,-0.11437984833706162,-0.11433650514180119,-0.11429056998547202,-0.11424205576783697,-0.11419309028391485,0.10144463899988877,0.10206286384630285,0.1050316187516934,0.11173942088071673,0.11560881735972557,0.11634657146805386,0.11433171672049126,0.1095093782895532,0.11679515552499745
audusd,bqx,agg_max_180,2121155,-0.10186837280068477,-0.10144155995718132,-0.10135893588773147,-0.10137037470191958,-0.10137320804471457,-0.1013614041520896,-0.10133861745490008,-0.10381067015808314,-0.10281773404016517,-0.10207873681769047,-0.10162209605889981,-0.10140708812969579,-0.10135592058007271,-0.10134780113951293,-0.10805670407801869,-0.10685758034012309,-0.10577455058569828,-0.10480505329422263,-0.1039481170649883,-0.1032033983103156,-0.10257592758848702,-0.11413636255249969,-0.11334537057275126,-0.1125508444209799,-0.11175072810057309,-0.11094470640291564,-0.11013233391797161,-0.10931560019732596,-0.11668215377953335,-0.11632850790484935,-0.11597358914535115,-0.1156151290313383,-0.11525344624485107,-0.1148880368914971,-0.11452085852065863,-0.11679515552499742,-0.11664997387140219,-0.11650328256769003,-0.1163527932937972,-0.11619898529439064,-0.11604192360503551,-0.11588388611906414,-0.11445976873957052,-0.11442017878778162,-0.11437984833706165,-0.1143365051418012,-0.11429056998547198,-0.114242055767837,-0.11419309028391485,0.10144463899988877,0.10206286384630285,0.10503161875169335,0.11173942088071674,0.11560881735972557,0.1163465714680539,0.11433171672049126,0.10950937828955322,0.11679515552499742
eurgbp,bqx,agg_mean_2880,2132006,0.11662757065263706,0.11665087032760144,0.11653315858231729,0.11639805133197942,0.116265781750346,0.11613555387026572,0.11600989937511562,0.11562312703065611,0.11613557992765222,0.11643106896756182,0.11652094372706404,0.1164673043104162,0.11634410185683308,0.11621443377109818,0.11252133213320184,0.1133590693515473,0.11408920286192162,0.11471192179063175,0.11522726734294605,0.11563544034649127,0.11593704146934425,0.10571567497536574,0.10672608082672087,0.10768107142914045,0.10858084275545156,0.1094255726548943,0.1102156106718415,0.11095172230643705,0.09163386614137378,0.0927356750572345,0.09381013647732696,0.09485736187036374,0.09587737780159407,0.0968702008071983,0.09783612133586901,0.06287201197182539,0.0640348463961878,0.06518403864456133,0.0663197253169047,0.06744191171643245,0.06855049486665668,0.06964560319277134,0.004504623696146078,0.005692303765509753,0.006873564048869948,0.008048537243695099,0.009217220622933838,0.01037952025233774,0.0115355788418465,0.1163744122700375,0.11624807994161167,0.11449732504229773,0.10847093937426448,0.0948029627844229,0.06629266172933425,0.008035906924476994,0.08924604115234935,0.11665087032760144
eurgbp,bqx,reg_mean_2880,2132006,0.11662757065263708,0.11665087032760142,0.11653315858231726,0.11639805133197945,0.11626578175034598,0.11613555387026578,0.11600989937511562,0.11562312703065612,0.11613557992765218,0.11643106896756181,0.11652094372706404,0.1164673043104162,0.1163441018568331,0.11621443377109816,0.11252133213320181,0.11335906935154728,0.11408920286192162,0.11471192179063175,0.11522726734294608,0.11563544034649124,0.11593704146934418,0.10571567497536577,0.10672608082672089,0.10768107142914043,0.10858084275545156,0.1094255726548943,0.11021561067184148,0.11095172230643706,0.09163386614137382,0.09273567505723451,0.09381013647732694,0.09485736187036373,0.09587737780159408,0.09687020080719833,0.097836121335869,0.06287201197182539,0.06403484639618778,0.06518403864456132,0.0663197253169047,0.06744191171643246,0.06855049486665668,0.06964560319277133,0.004504623696146084,0.005692303765509754,0.006873564048869944,0.0080485372436951,0.009217220622933842,0.010379520252337735,0.011535578841846496,0.11637441227003752,0.11624807994161165,0.11449732504229769,0.10847093937426448,0.0948029627844229,0.06629266172933423,0.008035906924476994,0.08924604115234935,0.11665087032760142
audnzd,bqx,agg_max_360,2167280,-0.09402253965774517,-0.09367126589222931,-0.09362768540230831,-0.09366538507343178,-0.09369545268132098,-0.09372142849984666,-0.09373891636158346,-0.09566378066027226,-0.09482542054627537,-0.09420720770487961,-0.09383391704226639,-0.09367329319680628,-0.09366448918302968,-0.09369208597816155,-0.09923731263778246,-0.09822366479135916,-0.09730987301764246,-0.09649656127283525,-0.09578329321820865,-0.0951698370812001,-0.09465730056925548,-0.10618446649436654,-0.10510754675532301,-0.10407920977410026,-0.10309922896457073,-0.10216747809761852,-0.10128329842066584,-0.10044625359351293,-0.11406410911411588,-0.11349285925880546,-0.11291990899755176,-0.11234519271612743,-0.1117686591641518,-0.11119014441246429,-0.11060954385403711,-0.11637452148861041,-0.11611476319182484,-0.11585584788469719,-0.11559773091744618,-0.1153401566343276,-0.11508307721922284,-0.11482637048783882,-0.11664949233616115,-0.11653451730285343,-0.1164194681277359,-0.11630432972316,-0.11618904381043645,-0.116073478610602,-0.11595753095193811,0.09373466765263795,0.09422288490167018,0.09669683465546908,0.10319535458573684,0.11234148821675054,0.11559892397485257,0.11630398012326958,0.10458487630148382,0.11664949233616115
audnzd,bqx,reg_max_360,2167280,-0.09402253965774517,-0.09367126589222931,-0.09362768540230831,-0.09366538507343182,-0.093695452681321,-0.09372142849984658,-0.09373891636158346,-0.09566378066027223,-0.0948254205462754,-0.09420720770487961,-0.09383391704226639,-0.09367329319680627,-0.09366448918302966,-0.09369208597816152,-0.09923731263778246,-0.0982236647913592,-0.09730987301764248,-0.09649656127283526,-0.09578329321820864,-0.09516983708120008,-0.09465730056925543,-0.10618446649436654,-0.105107546755323,-0.10407920977410026,-0.10309922896457072,-0.10216747809761852,-0.10128329842066583,-0.10044625359351292,-0.11406410911411591,-0.11349285925880545,-0.11291990899755175,-0.11234519271612747,-0.11176865916415177,-0.1111901444124643,-0.11060954385403714,-0.11637452148861041,-0.11611476319182484,-0.11585584788469719,-0.11559773091744618,-0.11534015663432758,-0.11508307721922281,-0.11482637048783881,-0.11664949233616113,-0.11653451730285341,-0.1164194681277359,-0.11630432972315996,-0.11618904381043642,-0.116073478610602,-0.11595753095193811,0.09373466765263795,0.09422288490167015,0.09669683465546909,0.10319535458573682,0.11234148821675054,0.11559892397485257,0.11630398012326958,0.10458487630148382,0.11664949233616113
audusd,bqx,reg_min_180,2121155,0.11402356714525425,0.11443676617831974,0.11449544050023655,0.11445798863884787,0.11442383921142486,0.11438895713542524,0.11434936791862796,0.1120526438909624,0.11305674106970134,0.11379217118519365,0.11423514032145163,0.1144255533667902,0.11443841941579154,0.11440053860052596,0.10757071993935094,0.10884142857829555,0.10997906077980889,0.11098439473175536,0.11185945735455244,0.11260407504457165,0.11321825376616168,0.10054499342822229,0.10146318919137053,0.1023763128599522,0.10328541026538918,0.10419099043598838,0.10509150550284872,0.10598687723291642,0.09564647110931163,0.09616467872017133,0.09668038150046304,0.09719419884295656,0.09770667849638877,0.09821700975685838,0.09872469340157797,0.0924270654615933,0.09268997123826896,0.09295231178835202,0.09321471297759104,0.09347761559622146,0.09374004301361333,0.09400159153135611,0.08959215916474843,0.08974623044222817,0.08989966270232858,0.09005302178434388,0.09020670906799984,0.0903599779468782,0.09051254944486523,0.1143679895325909,0.11377160112148811,0.11072248431349951,0.1032770398452411,0.0971905874039611,0.09321475880099947,0.09005290150762747,0.10322819464648682,0.11449544050023655
audusd,bqx,agg_min_180,2121155,0.1140235671452542,0.11443676617831974,0.11449544050023655,0.11445798863884789,0.11442383921142486,0.11438895713542523,0.11434936791862797,0.1120526438909624,0.1130567410697013,0.11379217118519362,0.11423514032145161,0.11442555336679021,0.11443841941579151,0.11440053860052594,0.10757071993935097,0.10884142857829551,0.10997906077980889,0.11098439473175536,0.11185945735455244,0.11260407504457166,0.11321825376616165,0.10054499342822229,0.10146318919137055,0.10237631285995225,0.10328541026538918,0.10419099043598838,0.10509150550284871,0.10598687723291646,0.09564647110931158,0.0961646787201713,0.09668038150046307,0.09719419884295656,0.0977066784963888,0.09821700975685838,0.09872469340157794,0.0924270654615933,0.09268997123826898,0.09295231178835203,0.09321471297759101,0.09347761559622149,0.09374004301361334,0.0940015915313561,0.08959215916474844,0.08974623044222815,0.08989966270232858,0.09005302178434388,0.09020670906799982,0.0903599779468782,0.09051254944486521,0.1143679895325909,0.11377160112148807,0.1107224843134995,0.10327703984524113,0.09719058740396111,0.09321475880099947,0.09005290150762747,0.1032281946464868,0.11449544050023655
audnzd,bqx,agg_max_180,2167280,-0.09331235945314438,-0.09279263873988848,-0.09275007979851163,-0.0928166362737055,-0.09286035824306438,-0.09289277795551523,-0.09290907256741521,-0.09593079165073967,-0.09460657313092653,-0.09363716364044634,-0.09306291104775856,-0.09282488187571415,-0.09281981113569186,-0.09286124149665753,-0.10173621382322638,-0.10009978476645474,-0.09862997710881849,-0.09732627679237285,-0.09618632180240393,-0.09520838342987809,-0.09439257697851326,-0.11010140568194539,-0.10902235251009125,-0.10793922895463193,-0.10685268942810197,-0.10576319090217465,-0.10467036929341655,-0.10357216602200105,-0.11359822274733501,-0.11310694002391974,-0.11261556284179922,-0.11212405850621167,-0.11163218431904841,-0.11113983876456492,-0.11064648161171481,-0.1141288199863392,-0.1139030376698605,-0.11367837868959361,-0.11345477427561299,-0.11323181656346491,-0.11300929532479924,-0.112786991722643,-0.11349563859479576,-0.11340241856223116,-0.1133093323270144,-0.11321634740512482,-0.11312329539119902,-0.11303005781598077,-0.11293653806158828,0.09290484614732068,0.09367762485399066,0.09765421924309539,0.10684591468462326,0.11212332697351338,0.11345615917604479,0.1132162325939906,0.10426833195322553,0.1141288199863392
audnzd,bqx,reg_max_180,2167280,-0.09331235945314438,-0.09279263873988847,-0.09275007979851164,-0.09281663627370548,-0.09286035824306436,-0.09289277795551523,-0.09290907256741521,-0.09593079165073966,-0.09460657313092653,-0.09363716364044632,-0.09306291104775855,-0.09282488187571415,-0.09281981113569188,-0.09286124149665756,-0.10173621382322642,-0.10009978476645473,-0.0986299771088185,-0.09732627679237282,-0.09618632180240391,-0.09520838342987807,-0.09439257697851326,-0.11010140568194542,-0.10902235251009132,-0.10793922895463198,-0.10685268942810196,-0.1057631909021746,-0.10467036929341657,-0.10357216602200102,-0.11359822274733498,-0.11310694002391973,-0.11261556284179922,-0.11212405850621165,-0.11163218431904844,-0.11113983876456496,-0.11064648161171478,-0.11412881998633916,-0.11390303766986043,-0.11367837868959361,-0.11345477427561296,-0.11323181656346491,-0.1130092953247993,-0.11278699172264302,-0.11349563859479579,-0.11340241856223111,-0.1133093323270144,-0.11321634740512475,-0.11312329539119899,-0.11303005781598081,-0.11293653806158829,0.09290484614732067,0.09367762485399066,0.09765421924309538,0.10684591468462326,0.11212332697351338,0.11345615917604478,0.1132162325939906,0.10426833195322552,0.11412881998633916
audcad,bqx,reg_min_45,2173395,0.11228046935455553,0.11378987812313418,0.11403754578324246,0.11399052099057437,0.11396457232778431,0.11393918914118445,0.1139006500977168,0.10457706593545302,0.10847790828662165,0.11143733249206708,0.11314280446705571,0.11388449234101887,0.11399559361804086,0.11395281145238773,0.09550672640487542,0.09782141239214771,0.10013171146111818,0.1024388767790352,0.10474261979432647,0.10704708122935767,0.10927953041862859,0.09097381502851021,0.09212072099514208,0.09326606305393713,0.0944121871434099,0.09555934357256901,0.09670672189119536,0.09785334108671764,0.08815614527551001,0.08877182229418448,0.0893859585559322,0.08999863954139582,0.09061057898529434,0.09122237207988287,0.09183361453724695,0.0862765823834669,0.08658903973798072,0.08690123134843163,0.08721379375846354,0.08752665545375213,0.08783953142965543,0.08815207960327613,0.08479683669905352,0.08497441795462285,0.08515114953034136,0.08532718359597628,0.08550259913750953,0.08567746394102559,0.0858516935545674,0.11370040368831315,0.11135257265609212,0.10242399406849846,0.0944131703959259,0.08999701875277809,0.08721413053071805,0.08532590634472806,0.09777531377672197,0.11403754578324246
audcad,bqx,agg_min_45,2173395,0.11228046935455553,0.11378987812313421,0.11403754578324246,0.11399052099057441,0.11396457232778429,0.11393918914118444,0.11390065009771679,0.10457706593545302,0.10847790828662168,0.11143733249206707,0.11314280446705577,0.11388449234101883,0.11399559361804083,0.11395281145238773,0.09550672640487547,0.09782141239214773,0.10013171146111818,0.10243887677903524,0.10474261979432647,0.10704708122935767,0.10927953041862853,0.09097381502851025,0.09212072099514211,0.0932660630539371,0.09441218714340996,0.095559343572569,0.09670672189119535,0.09785334108671764,0.08815614527551002,0.0887718222941845,0.08938595855593215,0.08999863954139586,0.09061057898529432,0.09122237207988286,0.09183361453724696,0.08627658238346692,0.08658903973798074,0.0869012313484316,0.08721379375846354,0.08752665545375213,0.08783953142965541,0.08815207960327613,0.08479683669905352,0.08497441795462285,0.08515114953034135,0.08532718359597631,0.08550259913750953,0.08567746394102556,0.08585169355456737,0.11370040368831313,0.11135257265609212,0.10242399406849846,0.09441317039592591,0.08999701875277809,0.08721413053071805,0.08532590634472806,0.09777531377672197,0.11403754578324246
audcad,bqx,agg_max_45,2173395,-0.09240660945278661,-0.09101607520658479,-0.09083335377963127,-0.09090930993468248,-0.09095569289557762,-0.09101636979180057,-0.09111551514875883,-0.09994522821166664,-0.0961570491617931,-0.0932882180208577,-0.09166697253687998,-0.0909951122753041,-0.09093397019094802,-0.09102165824880182,-0.1085687996835931,-0.10639155831280164,-0.10421608409912853,-0.10203566131480415,-0.09984644335542721,-0.09764316765758499,-0.09550065871902065,-0.11247491245113148,-0.11143911655313982,-0.1104020545855779,-0.10936177104649754,-0.1083193509613118,-0.1072756136668781,-0.1062322810016712,-0.11381612501993509,-0.11332656044649829,-0.11283612555617054,-0.11234403402585648,-0.11185214655382542,-0.11136117239106048,-0.11087105459994695,-0.11325089728633396,-0.1130462871844309,-0.11284060646774058,-0.1126327596421964,-0.11242377581849804,-0.11221444713840245,-0.112005428373142,-0.11113441292871049,-0.11105408267167637,-0.11097467197221374,-0.11089484852835975,-0.11081502206937816,-0.11073535897846766,-0.11065639891724463,0.09117898945854604,0.09342974409232163,0.10202891044890862,0.10935787146660113,0.11234388837047046,0.11263060027296347,0.11089497086657867,0.10455213928234142,0.11381612501993509
audcad,bqx,reg_max_45,2173395,-0.09240660945278663,-0.09101607520658479,-0.09083335377963128,-0.09090930993468248,-0.0909556928955776,-0.0910163697918006,-0.09111551514875882,-0.09994522821166664,-0.09615704916179312,-0.0932882180208577,-0.09166697253687996,-0.09099511227530409,-0.09093397019094801,-0.0910216582488018,-0.1085687996835931,-0.10639155831280168,-0.10421608409912848,-0.10203566131480415,-0.0998464433554272,-0.09764316765758496,-0.09550065871902066,-0.11247491245113145,-0.11143911655313982,-0.11040205458557792,-0.10936177104649752,-0.1083193509613118,-0.1072756136668781,-0.1062322810016712,-0.11381612501993506,-0.11332656044649829,-0.11283612555617052,-0.11234403402585644,-0.11185214655382542,-0.11136117239106047,-0.11087105459994694,-0.11325089728633396,-0.11304628718443094,-0.11284060646774054,-0.11263275964219638,-0.11242377581849802,-0.11221444713840245,-0.11200542837314201,-0.11113441292871047,-0.1110540826716764,-0.11097467197221374,-0.11089484852835974,-0.11081502206937816,-0.11073535897846765,-0.11065639891724466,0.09117898945854604,0.09342974409232162,0.10202891044890862,0.10935787146660113,0.11234388837047046,0.11263060027296347,0.1108949708665787,0.10455213928234143,0.11381612501993506
audnzd,bqx,reg_min_90,2167280,0.11226546182998506,0.11304653620100148,0.11306831419220806,0.11293398868217196,0.11284337696259071,0.11278435207272763,0.1127470803852436,0.10800979145738827,0.11017073536043513,0.11173430304436026,0.11263575394133234,0.11298103131754053,0.11296240714063212,0.1128743080514424,0.09909688862330408,0.10126388883224242,0.10342798571865507,0.10555089464958588,0.10749563794500785,0.10916939351786323,0.11051129515847935,0.09322702014532289,0.09432346962723502,0.09541274034937634,0.09649553061801816,0.09757343804161304,0.09864784924706907,0.09971586418633525,0.09014638415739606,0.0907143245486413,0.09127976050680096,0.09184257194415404,0.0924025435727189,0.09296056447351383,0.09351262302998556,0.0880573855430005,0.08837261629889,0.08868495163468826,0.08899477398542209,0.08930253241227287,0.08960863177871468,0.0899087408715083,0.08597657112469072,0.08615638882396912,0.08633542289879215,0.08651385342845919,0.08669190269911167,0.08686981178190874,0.08704298459363634,0.11281273004656123,0.11162404718759014,0.10521656920644827,0.09648513031642426,0.09183696746188726,0.08898994750349952,0.08651241933579543,0.09906825872260087,0.11306831419220806
audnzd,bqx,agg_min_90,2167280,0.11226546182998506,0.1130465362010015,0.11306831419220803,0.11293398868217194,0.1128433769625907,0.11278435207272763,0.11274708038524359,0.10800979145738826,0.11017073536043517,0.11173430304436026,0.11263575394133236,0.1129810313175405,0.1129624071406321,0.11287430805144241,0.09909688862330408,0.10126388883224244,0.10342798571865505,0.10555089464958589,0.10749563794500787,0.10916939351786321,0.11051129515847932,0.09322702014532289,0.09432346962723503,0.09541274034937636,0.09649553061801819,0.09757343804161303,0.09864784924706908,0.09971586418633525,0.09014638415739604,0.09071432454864127,0.09127976050680096,0.09184257194415406,0.09240254357271892,0.09296056447351383,0.09351262302998553,0.08805738554300047,0.08837261629889001,0.08868495163468827,0.08899477398542209,0.08930253241227287,0.08960863177871471,0.08990874087150827,0.08597657112469073,0.08615638882396913,0.08633542289879213,0.08651385342845917,0.08669190269911164,0.08686981178190874,0.08704298459363637,0.11281273004656121,0.11162404718759014,0.10521656920644827,0.09648513031642425,0.09183696746188723,0.08898994750349953,0.08651241933579543,0.09906825872260086,0.11306831419220803
usdjpy,bqx,agg_max_45,2174083,0.11206514097446892,0.11248267386265971,0.1125663595817357,0.11255203441658371,0.1125468562079058,0.11254959392775522,0.11255948006721915,0.1100586466358356,0.11106313842602496,0.11183786868884343,0.11229052098528784,0.11250310226722282,0.11255462811044484,0.11256050155025346,0.10792662928293945,0.10846221772842689,0.10900435060352591,0.10955430495902146,0.11012670146972152,0.11071520813670309,0.11129618730575834,0.10710716469873371,0.10734791441442106,0.10759084106568423,0.10783582261676687,0.10809514926216078,0.10836031856613519,0.10862750478854247,0.10708257409553583,0.10717571772492035,0.10726944035430151,0.10736418075977339,0.10747222829016848,0.10758518963278166,0.10769927118033301,0.10770015118004153,0.10772617160903945,0.10775235603262318,0.10777914322284972,0.1078185381596452,0.10786196825644825,0.10790549234718463,0.10906644523779825,0.10905992662701683,0.10905349197221083,0.10904752339828797,0.1090539890108683,0.10906436994994324,0.1090747983445514,0.11247459129118975,0.11183834380913042,0.10958365706944238,0.10785210220177775,0.10737837171968774,0.10779197440111885,0.10906007779152525,0.10942558832626746,0.1125663595817357
usdjpy,bqx,reg_max_45,2174083,0.11206514097446893,0.1124826738626597,0.11256635958173569,0.11255203441658368,0.11254685620790582,0.11254959392775522,0.1125594800672191,0.11005864663583559,0.11106313842602494,0.11183786868884342,0.11229052098528783,0.11250310226722282,0.11255462811044484,0.1125605015502534,0.10792662928293945,0.10846221772842686,0.10900435060352591,0.10955430495902148,0.1101267014697215,0.11071520813670309,0.1112961873057583,0.10710716469873371,0.10734791441442104,0.10759084106568424,0.10783582261676687,0.1080951492621608,0.10836031856613519,0.10862750478854247,0.10708257409553582,0.1071757177249203,0.10726944035430153,0.10736418075977337,0.10747222829016852,0.10758518963278164,0.107699271180333,0.1077001511800415,0.10772617160903948,0.10775235603262316,0.10777914322284972,0.1078185381596452,0.10786196825644824,0.10790549234718462,0.10906644523779827,0.10905992662701686,0.10905349197221086,0.10904752339828795,0.10905398901086828,0.10906436994994326,0.10907479834455139,0.11247459129118972,0.11183834380913041,0.10958365706944237,0.10785210220177775,0.10737837171968774,0.10779197440111885,0.10906007779152527,0.10942558832626746,0.11256635958173569
gbpnzd,bqx,reg_max_180,2167411,-0.09929314115381448,-0.09907907902694695,-0.09912409772281129,-0.09922903154836463,-0.09932301354244108,-0.09940341207735556,-0.09946953566977966,-0.10065328088439378,-0.09998978681213312,-0.09952692072070517,-0.09928335638195676,-0.09922331249996057,-0.09928602464061831,-0.0993715582915014,-0.10378916251237003,-0.10292766959010967,-0.10216412556307207,-0.10149704391982156,-0.10092411123941664,-0.10044403298799949,-0.1000565257841546,-0.10847927673863757,-0.10789316434186318,-0.10731059216112857,-0.10673116867279557,-0.10615376291218999,-0.1055775452373681,-0.10500116576865581,-0.11107371095827968,-0.1107851035902788,-0.11049820380476708,-0.1102127478807178,-0.10992818371356977,-0.10964436954564036,-0.10936127945915808,-0.11185630878215011,-0.11173235082332059,-0.11160962243604194,-0.11148797332848107,-0.11136718041390367,-0.11124700311530568,-0.11112721449192126,-0.11195097511499963,-0.11189702072060728,-0.11184375592363345,-0.111791109192613,-0.11173902082349062,-0.11168748514581334,-0.11163643533684882,0.09927447296307339,0.09961917717589557,0.10168609594242059,0.10673523940466267,0.1102147998503445,0.11148966477016062,0.11179225746542944,0.10583024393885525,0.11195097511499963
gbpnzd,bqx,agg_max_180,2167411,-0.09929314115381445,-0.09907907902694693,-0.09912409772281128,-0.09922903154836464,-0.09932301354244107,-0.09940341207735558,-0.09946953566977967,-0.10065328088439376,-0.09998978681213315,-0.09952692072070515,-0.09928335638195677,-0.09922331249996057,-0.09928602464061838,-0.0993715582915014,-0.10378916251237007,-0.10292766959010971,-0.1021641255630721,-0.10149704391982158,-0.10092411123941664,-0.10044403298799946,-0.1000565257841546,-0.10847927673863761,-0.10789316434186318,-0.10731059216112854,-0.10673116867279556,-0.10615376291219002,-0.10557754523736813,-0.1050011657686558,-0.11107371095827971,-0.11078510359027874,-0.11049820380476713,-0.1102127478807178,-0.10992818371356974,-0.10964436954564037,-0.10936127945915801,-0.11185630878215011,-0.11173235082332059,-0.11160962243604197,-0.1114879733284811,-0.1113671804139037,-0.11124700311530566,-0.11112721449192123,-0.11195097511499962,-0.11189702072060731,-0.11184375592363344,-0.11179110919261297,-0.11173902082349058,-0.11168748514581332,-0.11163643533684885,0.09927447296307337,0.0996191771758956,0.10168609594242059,0.1067352394046627,0.11021479985034448,0.11148966477016063,0.11179225746542944,0.10583024393885525,0.11195097511499962
audjpy,bqx,reg_min_90,2188320,0.10914035229975197,0.10957071617039098,0.1096356666739403,0.10959922934627572,0.10956318247363643,0.1095321122386552,0.10950715576877948,0.10708035248769417,0.10813998187202517,0.10890670549944087,0.1093668280548122,0.10956553954962144,0.10958405951700986,0.1095542098751268,0.10257880885293881,0.10369415637159156,0.10479324362800177,0.10585577530074726,0.10682253129152587,0.10764995044420164,0.10831525251383517,0.09913031068868809,0.09972983606053402,0.10032357174610766,0.10091307279105667,0.10149831402856069,0.10207837076611827,0.1026545215220644,0.09659737499544485,0.09694182038743615,0.09728384482447813,0.09762505297019326,0.09796569795846963,0.09830426966321837,0.09864063849722536,0.09398417197401329,0.09418706725610133,0.09438896771440773,0.09459148218212796,0.09479472427102095,0.09499723180063485,0.0951990742452708,0.09086701970296927,0.09099052469350145,0.09111361519104809,0.09123771838527793,0.0913629500533329,0.0914878096912624,0.0916122494805869,0.10950691642449,0.1088853824079615,0.10567281691469173,0.10090399965758998,0.09762267132806654,0.09459181706336814,0.09123884102828271,0.10120320640349294,0.1096356666739403
audjpy,bqx,agg_min_90,2188320,0.10914035229975202,0.10957071617039098,0.1096356666739403,0.10959922934627572,0.10956318247363644,0.10953211223865524,0.10950715576877945,0.10708035248769415,0.10813998187202521,0.1089067054994409,0.1093668280548122,0.10956553954962144,0.10958405951700988,0.10955420987512678,0.10257880885293881,0.10369415637159159,0.10479324362800178,0.10585577530074727,0.10682253129152584,0.1076499504442016,0.10831525251383518,0.09913031068868808,0.09972983606053402,0.10032357174610766,0.10091307279105668,0.10149831402856067,0.10207837076611827,0.10265452152206443,0.09659737499544484,0.09694182038743616,0.0972838448244781,0.09762505297019328,0.09796569795846961,0.09830426966321835,0.09864063849722537,0.09398417197401328,0.09418706725610135,0.09438896771440773,0.09459148218212798,0.09479472427102094,0.0949972318006349,0.09519907424527081,0.09086701970296929,0.09099052469350145,0.09111361519104808,0.09123771838527794,0.09136295005333289,0.09148780969126241,0.09161224948058688,0.10950691642449002,0.1088853824079615,0.10567281691469173,0.10090399965758998,0.09762267132806653,0.09459181706336815,0.09123884102828271,0.10120320640349297,0.1096356666739403
