target,rank,feature_id,column_name,variant,correlation,n_samples
w720_h15,59,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.523,1215422
w720_h15,60,align_eurusd.dir_1440,dir_1440,idx,0.523,1215422
w720_h15,61,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.5189,1215516
w720_h15,62,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.5189,1215516
w720_h15,63,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.5189,1215516
w720_h15,64,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.517,1215516
w720_h15,65,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.517,1215516
w720_h15,66,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.517,1215516
w720_h15,67,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.5169,1215506
w720_h15,68,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.5063,1215469
w720_h15,69,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.4964,1215518
w720_h15,70,der_eurusd.der_v1_180,der_v1_180,idx,0.495,1215506
w720_h15,71,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.495,1215506
w720_h15,72,eurusd_bqx.bqx_180,bqx_180,bqx,0.4938,1215506
w720_h15,73,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.4938,1215506
w720_h15,74,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.4938,1215518
w720_h15,75,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.4905,1215518
w720_h15,76,align_eurusd.dir_360,dir_360,idx,0.4838,1215493
w720_h15,77,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.4838,1215493
w720_h15,78,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.483,1215518
w720_h15,79,agg_eurusd.agg_position_360,agg_position_360,idx,0.4771,1215518
w720_h15,80,align_eurusd.pos_360,pos_360,idx,0.4771,1215518
w720_h15,81,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.4631,1215518
w720_h15,82,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4387,1215518
w720_h15,83,align_eurusd.zscore_360,zscore_360,idx,0.4387,1215518
w720_h15,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.4312,1209473
w720_h15,85,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.4275,1215518
w720_h15,86,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.4032,1215518
w720_h15,87,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.3844,1209473
w720_h15,88,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.3829,1215516
w720_h15,89,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.3829,1215516
w720_h15,90,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.3829,1215516
w720_h15,91,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.3828,1215513
w720_h15,92,mom_bqx_eurusd.mom_pos_count_1440,mom_pos_count_1440,bqx,0.3608,1215516
w720_h15,93,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.3516,1209473
w720_h15,94,der_eurusd.der_v1_90,der_v1_90,idx,0.3486,1215513
w720_h15,95,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.3486,1215513
w720_h15,96,lag_eurusd_90.momentum_90,momentum_90,idx,0.3486,1215513
w720_h15,97,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.3483,1209473
w720_h15,98,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.3477,1215513
w720_h15,99,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.3477,1215513
w720_h15,100,eurusd_bqx.bqx_90,bqx_90,bqx,0.3477,1215513
w720_h30,1,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.9852,1215518
w720_h30,2,der_eurusd.der_v1_720,der_v1_720,idx,0.9845,1215469
w720_h30,3,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.9845,1215469
w720_h30,4,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.9831,1215469
w720_h30,5,eurusd_bqx.bqx_720,bqx_720,bqx,0.9831,1215469
w720_h30,6,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.9627,1215516
w720_h30,7,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.9627,1215516
w720_h30,8,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.9627,1215516
w720_h30,9,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.9626,1215469
w720_h30,10,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.9106,1215518
w720_h30,11,div_eurusd.div_90_1440,div_90_1440,idx,-0.8896,1215518
w720_h30,12,div_eurusd.div_180_720,div_180_720,idx,-0.8686,1215518
w720_h30,13,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.8677,1215518
w720_h30,14,align_eurusd.zscore_1440,zscore_1440,idx,0.7783,1215518
w720_h30,15,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.7783,1215518
w720_h30,16,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.7702,1215518
w720_h30,17,div_eurusd.div_45_2880,div_45_2880,idx,-0.756,1215518
w720_h30,18,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.7482,1215518
w720_h30,19,agg_eurusd.agg_position_720,agg_position_720,idx,0.7362,1215518
w720_h30,20,align_eurusd.pos_720,pos_720,idx,0.7362,1215518
w720_h30,21,align_eurusd.pos_1440,pos_1440,idx,0.7354,1215518
w720_h30,22,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7354,1215518
w720_h30,23,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.7244,1215516
w720_h30,24,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.7244,1215516
w720_h30,25,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.7244,1215516
w720_h30,26,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.7243,1215493
w720_h30,27,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.7232,1215518
w720_h30,28,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.714,1215518
w720_h30,29,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.7134,1215469
w720_h30,30,align_eurusd.dir_720,dir_720,idx,0.7134,1215469
w720_h30,31,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.7087,1215493
w720_h30,32,der_eurusd.der_v1_360,der_v1_360,idx,0.7087,1215493
w720_h30,33,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.7078,1215518
w720_h30,34,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.7076,1215493
w720_h30,35,eurusd_bqx.bqx_360,bqx_360,bqx,0.7076,1215493
w720_h30,36,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.7048,1215518
w720_h30,37,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.7037,1215518
w720_h30,38,der_eurusd.der_v1_1440,der_v1_1440,idx,0.7035,1215422
w720_h30,39,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.7035,1215422
w720_h30,40,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.7026,1215422
w720_h30,41,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.7026,1215422
w720_h30,42,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.6862,1215422
w720_h30,43,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.6861,1215516
w720_h30,44,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.6861,1215516
w720_h30,45,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.6861,1215516
w720_h30,46,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.667,1215518
w720_h30,47,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.664,1215518
w720_h30,48,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.6612,1215518
w720_h30,49,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6597,1215518
w720_h30,50,align_eurusd.zscore_720,zscore_720,idx,0.6597,1215518
w720_h30,51,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.6095,1215518
w720_h30,52,mom_bqx_eurusd.mom_pos_count_720,mom_pos_count_720,bqx,0.5893,1215516
w720_h30,53,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5475,1215422
w720_h30,54,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.5307,1215518
w720_h30,55,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.53,1215518
w720_h30,56,der_eurusd.der_v1_2880,der_v1_2880,idx,0.53,1215391
w720_h30,57,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.529,1215391
w720_h30,58,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.5204,1215518
w720_h30,59,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.5204,1215422
w720_h30,60,align_eurusd.dir_1440,dir_1440,idx,0.5204,1215422
w720_h30,61,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.5188,1215516
w720_h30,62,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.5188,1215516
w720_h30,63,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.5188,1215516
w720_h30,64,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.5187,1215506
w720_h30,65,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.5156,1215516
w720_h30,66,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.5155,1215516
w720_h30,67,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.5155,1215516
w720_h30,68,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.5083,1215469
w720_h30,69,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.4967,1215506
w720_h30,70,der_eurusd.der_v1_180,der_v1_180,idx,0.4967,1215506
w720_h30,71,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.4956,1215506
w720_h30,72,eurusd_bqx.bqx_180,bqx_180,bqx,0.4956,1215506
w720_h30,73,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.4956,1215518
w720_h30,74,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.4929,1215518
w720_h30,75,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.4873,1215518
w720_h30,76,align_eurusd.dir_360,dir_360,idx,0.4865,1215493
w720_h30,77,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.4865,1215493
w720_h30,78,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.4858,1215518
w720_h30,79,agg_eurusd.agg_position_360,agg_position_360,idx,0.4799,1215518
w720_h30,80,align_eurusd.pos_360,pos_360,idx,0.4799,1215518
w720_h30,81,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.4656,1215518
w720_h30,82,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4411,1215518
w720_h30,83,align_eurusd.zscore_360,zscore_360,idx,0.4411,1215518
w720_h30,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.4332,1209473
w720_h30,85,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.4292,1215518
w720_h30,86,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.4012,1215518
w720_h30,87,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.3861,1209473
w720_h30,88,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.3846,1215516
w720_h30,89,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.3846,1215516
w720_h30,90,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.3846,1215516
w720_h30,91,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.3845,1215513
w720_h30,92,mom_bqx_eurusd.mom_pos_count_1440,mom_pos_count_1440,bqx,0.3579,1215516
w720_h30,93,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.3528,1209473
w720_h30,94,der_eurusd.der_v1_90,der_v1_90,idx,0.3499,1215513
w720_h30,95,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.3499,1215513
w720_h30,96,lag_eurusd_90.momentum_90,momentum_90,idx,0.3499,1215513
w720_h30,97,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.3496,1209473
w720_h30,98,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.349,1215513
w720_h30,99,eurusd_bqx.bqx_90,bqx_90,bqx,0.349,1215513
w720_h30,100,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.349,1215513
w720_h45,1,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.9781,1215518
w720_h45,2,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.9774,1215469
w720_h45,3,der_eurusd.der_v1_720,der_v1_720,idx,0.9774,1215469
w720_h45,4,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.976,1215469
w720_h45,5,eurusd_bqx.bqx_720,bqx_720,bqx,0.976,1215469
w720_h45,6,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.9554,1215516
w720_h45,7,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.9554,1215516
w720_h45,8,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.9554,1215516
w720_h45,9,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.9554,1215469
w720_h45,10,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.907,1215518
w720_h45,11,div_eurusd.div_90_1440,div_90_1440,idx,-0.8855,1215518
w720_h45,12,div_eurusd.div_180_720,div_180_720,idx,-0.8708,1215518
w720_h45,13,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.8703,1215518
w720_h45,14,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.7771,1215518
w720_h45,15,align_eurusd.zscore_1440,zscore_1440,idx,0.7771,1215518
w720_h45,16,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.7663,1215518
w720_h45,17,div_eurusd.div_45_2880,div_45_2880,idx,-0.7518,1215518
w720_h45,18,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.7459,1215518
w720_h45,19,align_eurusd.pos_720,pos_720,idx,0.7369,1215518
w720_h45,20,agg_eurusd.agg_position_720,agg_position_720,idx,0.7369,1215518
w720_h45,21,align_eurusd.pos_1440,pos_1440,idx,0.7327,1215518
w720_h45,22,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7327,1215518
w720_h45,23,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.7271,1215516
w720_h45,24,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.7271,1215516
w720_h45,25,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.7271,1215516
w720_h45,26,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.7271,1215493
w720_h45,27,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.7252,1215518
w720_h45,28,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.7116,1215493
w720_h45,29,der_eurusd.der_v1_360,der_v1_360,idx,0.7116,1215493
w720_h45,30,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.7107,1215518
w720_h45,31,eurusd_bqx.bqx_360,bqx_360,bqx,0.7105,1215493
w720_h45,32,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.7105,1215493
w720_h45,33,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.7081,1215518
w720_h45,34,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.7075,1215469
w720_h45,35,align_eurusd.dir_720,dir_720,idx,0.7075,1215469
w720_h45,36,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.7064,1215518
w720_h45,37,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.6991,1215518
w720_h45,38,der_eurusd.der_v1_1440,der_v1_1440,idx,0.6989,1215422
w720_h45,39,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.6989,1215422
w720_h45,40,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.698,1215422
w720_h45,41,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.698,1215422
w720_h45,42,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.6814,1215422
w720_h45,43,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.6813,1215516
w720_h45,44,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.6813,1215516
w720_h45,45,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.6813,1215516
w720_h45,46,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6622,1215518
w720_h45,47,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6622,1215518
w720_h45,48,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6621,1215518
w720_h45,49,align_eurusd.zscore_720,zscore_720,idx,0.6621,1215518
w720_h45,50,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.6582,1215518
w720_h45,51,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.6118,1215518
w720_h45,52,mom_bqx_eurusd.mom_pos_count_720,mom_pos_count_720,bqx,0.585,1215516
w720_h45,53,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.546,1215422
w720_h45,54,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.5267,1215518
w720_h45,55,der_eurusd.der_v1_2880,der_v1_2880,idx,0.5266,1215391
w720_h45,56,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.5259,1215518
w720_h45,57,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.5257,1215391
w720_h45,58,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.5205,1215516
w720_h45,59,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.5205,1215516
w720_h45,60,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.5205,1215516
w720_h45,61,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.5204,1215506
w720_h45,62,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.5177,1215518
w720_h45,63,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.5177,1215422
w720_h45,64,align_eurusd.dir_1440,dir_1440,idx,0.5177,1215422
w720_h45,65,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.5122,1215516
w720_h45,66,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.5122,1215516
w720_h45,67,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.5122,1215516
w720_h45,68,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.5103,1215469
w720_h45,69,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.4985,1215506
w720_h45,70,der_eurusd.der_v1_180,der_v1_180,idx,0.4985,1215506
w720_h45,71,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.4974,1215506
w720_h45,72,eurusd_bqx.bqx_180,bqx_180,bqx,0.4974,1215506
w720_h45,73,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.4974,1215518
w720_h45,74,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.4953,1215518
w720_h45,75,mom_eurusd.mom_dir_360,mom_dir_360,idx,0.4891,1215493
w720_h45,76,align_eurusd.dir_360,dir_360,idx,0.4891,1215493
w720_h45,77,reg_eurusd.reg_direction_360,reg_direction_360,idx,0.4884,1215518
w720_h45,78,agg_eurusd.agg_position_360,agg_position_360,idx,0.4826,1215518
w720_h45,79,align_eurusd.pos_360,pos_360,idx,0.4826,1215518
w720_h45,80,mom_eurusd.mom_pos_count_720,mom_pos_count_720,idx,0.4782,1215518
w720_h45,81,mom_eurusd.mom_pos_count_180,mom_pos_count_180,idx,0.468,1215518
w720_h45,82,align_eurusd.zscore_360,zscore_360,idx,0.4433,1215518
w720_h45,83,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.4433,1215518
w720_h45,84,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.4351,1209473
w720_h45,85,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.431,1215518
w720_h45,86,reg_eurusd.reg_direction_2880,reg_direction_2880,idx,0.3991,1215518
w720_h45,87,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.3878,1209473
w720_h45,88,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.3863,1215516
w720_h45,89,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.3863,1215516
w720_h45,90,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.3863,1215516
w720_h45,91,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.3863,1215513
w720_h45,92,mom_bqx_eurusd.mom_pos_count_1440,mom_pos_count_1440,bqx,0.355,1215516
w720_h45,93,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.3539,1209473
w720_h45,94,lag_eurusd_90.momentum_90,momentum_90,idx,0.3513,1215513
w720_h45,95,der_eurusd.der_v1_90,der_v1_90,idx,0.3513,1215513
w720_h45,96,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.3513,1215513
w720_h45,97,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.3511,1209473
w720_h45,98,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.3505,1215513
w720_h45,99,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.3505,1215513
w720_h45,100,eurusd_bqx.bqx_90,bqx_90,bqx,0.3505,1215513
w720_h60,1,reg_eurusd.reg_slope_720,reg_slope_720,idx,0.9709,1215518
w720_h60,2,mom_eurusd.mom_diff_720,mom_diff_720,idx,0.9702,1215469
w720_h60,3,der_eurusd.der_v1_720,der_v1_720,idx,0.9702,1215469
w720_h60,4,eurusd_bqx.bqx_720,bqx_720,bqx,0.9689,1215469
w720_h60,5,mom_eurusd.mom_roc_720,mom_roc_720,idx,0.9689,1215469
w720_h60,6,agg_bqx_eurusd.agg_sum_720,agg_sum_720,bqx,0.948,1215516
w720_h60,7,reg_bqx_eurusd.reg_mean_720,reg_mean_720,bqx,0.948,1215516
w720_h60,8,agg_bqx_eurusd.agg_mean_720,agg_mean_720,bqx,0.948,1215516
w720_h60,9,mom_eurusd.mom_roc_smooth_720,mom_roc_smooth_720,idx,0.948,1215469
w720_h60,10,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.9033,1215518
w720_h60,11,div_eurusd.div_90_1440,div_90_1440,idx,-0.8813,1215518
w720_h60,12,div_eurusd.div_180_720,div_180_720,idx,-0.8727,1215518
w720_h60,13,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.8725,1215518
w720_h60,14,align_eurusd.zscore_1440,zscore_1440,idx,0.7758,1215518
w720_h60,15,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.7758,1215518
w720_h60,16,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.7622,1215518
w720_h60,17,div_eurusd.div_45_2880,div_45_2880,idx,-0.7476,1215518
w720_h60,18,reg_eurusd.reg_zscore_2880,reg_zscore_2880,idx,0.7435,1215518
w720_h60,19,agg_eurusd.agg_position_720,agg_position_720,idx,0.7373,1215518
w720_h60,20,align_eurusd.pos_720,pos_720,idx,0.7373,1215518
w720_h60,21,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.7298,1215516
w720_h60,22,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.7298,1215516
w720_h60,23,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.7298,1215516
w720_h60,24,align_eurusd.pos_1440,pos_1440,idx,0.7298,1215518
w720_h60,25,agg_eurusd.agg_position_1440,agg_position_1440,idx,0.7298,1215518
w720_h60,26,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.7298,1215493
w720_h60,27,mrt_eurusd.mrt_tension_720,mrt_tension_720,idx,0.7268,1215518
w720_h60,28,der_eurusd.der_v1_360,der_v1_360,idx,0.7143,1215493
w720_h60,29,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.7143,1215493
w720_h60,30,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.7134,1215518
w720_h60,31,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.7132,1215493
w720_h60,32,eurusd_bqx.bqx_360,bqx_360,bqx,0.7132,1215493
w720_h60,33,mom_eurusd.mom_pos_count_360,mom_pos_count_360,idx,0.7076,1215518
w720_h60,34,reg_eurusd.reg_direction_720,reg_direction_720,idx,0.7022,1215518
w720_h60,35,align_eurusd.dir_720,dir_720,idx,0.7016,1215469
w720_h60,36,mom_eurusd.mom_dir_720,mom_dir_720,idx,0.7016,1215469
w720_h60,37,reg_eurusd.reg_slope_1440,reg_slope_1440,idx,0.6943,1215518
w720_h60,38,mom_eurusd.mom_diff_1440,mom_diff_1440,idx,0.6941,1215422
w720_h60,39,der_eurusd.der_v1_1440,der_v1_1440,idx,0.6941,1215422
w720_h60,40,eurusd_bqx.bqx_1440,bqx_1440,bqx,0.6933,1215422
w720_h60,41,mom_eurusd.mom_roc_1440,mom_roc_1440,idx,0.6933,1215422
w720_h60,42,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.6765,1215422
w720_h60,43,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.6765,1215516
w720_h60,44,reg_bqx_eurusd.reg_mean_1440,reg_mean_1440,bqx,0.6765,1215516
w720_h60,45,agg_bqx_eurusd.agg_mean_1440,agg_mean_1440,bqx,0.6765,1215516
w720_h60,46,align_eurusd.zscore_720,zscore_720,idx,0.6643,1215518
w720_h60,47,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6643,1215518
w720_h60,48,mrt_eurusd.mrt_tension_composite,mrt_tension_composite,idx,0.6602,1215518
w720_h60,49,mrt_eurusd.mrt_tension_1440,mrt_tension_1440,idx,0.6573,1215518
w720_h60,50,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.6551,1215518
w720_h60,51,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.614,1215518
w720_h60,52,mom_bqx_eurusd.mom_pos_count_720,mom_pos_count_720,bqx,0.5807,1215516
w720_h60,53,mom_eurusd.mom_zscore_1440,mom_zscore_1440,idx,0.5443,1215422
w720_h60,54,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.5233,1215518
w720_h60,55,der_eurusd.der_v1_2880,der_v1_2880,idx,0.5232,1215391
w720_h60,56,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.5223,1215391
w720_h60,57,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.5221,1215516
w720_h60,58,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.5221,1215516
w720_h60,59,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.5221,1215516
w720_h60,60,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.522,1215506
w720_h60,61,mrt_eurusd.mrt_tension_2880,mrt_tension_2880,idx,0.521,1215518
w720_h60,62,reg_eurusd.reg_direction_1440,reg_direction_1440,idx,0.5148,1215518
w720_h60,63,align_eurusd.dir_1440,dir_1440,idx,0.5147,1215422
w720_h60,64,mom_eurusd.mom_dir_1440,mom_dir_1440,idx,0.5147,1215422
