pair,feature_name,source_table,best_horizon,max_corr,h15,h30,h45,h60,h75,h90,h105
eurjpy,val2,cov_agg_chfjpy_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_reg_chfjpy_eurjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_min_180,agg_eurjpy,h75,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_min_180,reg_eurjpy,h75,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_mean_720,reg_cadjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_mean_720,agg_cadjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_min_360,agg_usdjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_min_360,reg_usdjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_max_360,agg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_max_360,reg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_min_90,reg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_min_90,agg_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_gbpchf_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,val2,cov_lag_chfjpy_eurjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_min_180,reg_gbpjpy,h75,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_min_180,agg_gbpjpy,h75,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_reg_chfjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_agg_chfjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_agg_gbpjpy_gbpusd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_reg_gbpjpy_gbpusd,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_mean_180,reg_cadjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_mean_180,agg_cadjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_min_360,agg_eurjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_min_360,reg_eurjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,agg_mean_1440,agg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_mean_1440,reg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_max_720,reg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_max_720,agg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val2,cov_lag_chfjpy_gbpjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,val1,cov_lag_gbpjpy_gbpusd,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurchf,reg_mean_360,reg_eurchf,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurchf,agg_mean_360,agg_eurchf,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_first_360,reg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurjpy,reg_const_term_360,reg_eurjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,reg_mean_2880,reg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
chfjpy,agg_mean_2880,agg_chfjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
eurchf,reg_mean_720,reg_eurchf,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997
eurchf,agg_mean_720,agg_eurchf,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997
cadjpy,sma_90,lag_cadjpy_90,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_mean_90,reg_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_mean_90,agg_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,agg_mean_1440,agg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997
gbpjpy,reg_mean_1440,reg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997
gbpjpy,agg_min_360,agg_gbpjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_min_360,reg_gbpjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
nzdchf,val2,cov_reg_chfjpy_nzdchf,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
nzdchf,val2,cov_agg_chfjpy_nzdchf,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
nzdchf,agg_mean_360,agg_nzdchf,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
nzdchf,reg_mean_360,reg_nzdchf,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
gbpjpy,reg_const_term_360,reg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997
gbpjpy,reg_first_360,reg_gbpjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997
cadjpy,val1,cov_reg_cadjpy_nzdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_nzdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,sma_45,lag_cadjpy_45,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_max_90,reg_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_max_90,agg_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_mean_45,reg_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_mean_45,agg_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val2,cov_reg_audjpy_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val2,cov_agg_audjpy_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val2,cov_reg_audcad_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val2,cov_agg_audcad_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_nzdcad,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_nzdcad,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_eurcad,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_eurcad,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_gbpcad,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_gbpcad,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_gbpjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_max_45,reg_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_max_45,agg_cadjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_usdjpy,h105,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,agg_max_180,agg_cadjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_max_180,reg_cadjpy,h60,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_eurjpy,h105,0.9998,0.9997,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_eurjpy,h105,0.9998,0.9997,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_agg_cadjpy_usdcad,h105,0.9998,0.9997,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_reg_cadjpy_usdcad,h105,0.9998,0.9997,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,agg_min_720,agg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
usdjpy,reg_min_720,reg_usdjpy,h15,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
nzdchf,val2,cov_lag_chfjpy_nzdchf,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
nzdchf,agg_mean_720,agg_nzdchf,h15,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997,0.9997,0.9997
nzdchf,reg_mean_720,reg_nzdchf,h15,0.9998,0.9998,0.9998,0.9998,0.9997,0.9997,0.9997,0.9997
cadjpy,high_lag_90,lag_cadjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,high_lag_45,lag_cadjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_lag_cadjpy_nzdjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_const_term_90,reg_cadjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_first_90,reg_cadjpy,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,close_lag_90,lag_cadjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,close_lag_45,lag_cadjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_first_45,reg_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_const_term_45,reg_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val2,cov_lag_audjpy_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,open_lag_90,lag_cadjpy_90,h45,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,open_lag_45,lag_cadjpy_45,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val2,cov_lag_audcad_cadjpy,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_ci_upper_90,reg_cadjpy,h105,0.9998,0.9997,0.9997,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_lag_cadjpy_nzdcad,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,reg_ci_upper_45,reg_cadjpy,h105,0.9998,0.9997,0.9997,0.9998,0.9998,0.9998,0.9998,0.9998
cadjpy,val1,cov_lag_cadjpy_eurcad,h90,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998
